timer,CdA,speed,power,heartrate,cadence
6816518,0.130597118655808,1003.2814285714300,6,100,55
6816518,0.130597118655808,1003.2814285714300,6,100,55
6817718,0.12701319345779500,979.1785714285710,0,100,59
6817718,0.12701319345779500,979.1785714285710,0,100,59
6818968,0.13249950781945100,976.1657142857140,122,99,104
6818968,0.13249950781945100,976.1657142857140,122,99,104
6819801,0.13850853361895500,978.1742857142860,110,99,100
6819801,0.13850853361895500,978.1742857142860,110,99,100
6821323,0.1611455798230390,982.1914285714290,109,100,99
6821323,0.1611455798230390,982.1914285714290,109,100,99
6821901,0.16566419278140400,979.1785714285710,97,100,99
6821901,0.16566419278140400,979.1785714285710,97,100,99
6822101,0.1714831281698060,979.1785714285710,119,100,101
6822101,0.1714831281698060,979.1785714285710,119,100,101
6823301,0.1695636931754000,973.1528571428570,118,100,97
6823301,0.1695636931754000,973.1528571428570,118,100,97
6824424,0.17263683807682300,980.1828571428570,115,99,99
6824424,0.17263683807682300,980.1828571428570,115,99,99
6824801,0.17302355452087600,974.1571428571430,119,99,101
6824801,0.17302355452087600,974.1571428571430,119,99,101
6825801,0.18307820360939600,974.1571428571430,103,99,98
6825801,0.18307820360939600,974.1571428571430,103,99,98
6826402,0.18231412876963200,974.1571428571430,121,99,101
6826402,0.18231412876963200,974.1571428571430,121,99,101
6828918,0.17368328951085300,974.1571428571430,28,98,24
6828918,0.17368328951085300,974.1571428571430,28,98,24
6830118,0.1868986689758620,1000.2685714285700,5,98,58
6830118,0.1868986689758620,1000.2685714285700,5,98,58
6831118,0.19890565834886200,1053.4957142857100,3,98,55
6831118,0.19890565834886200,1053.4957142857100,3,98,55
6833218,0.1944362923175960,1107.7271428571400,3,97,57
6833218,0.1944362923175960,1107.7271428571400,3,97,57
6834919,0.18131933206850000,1139.8642857142900,4,97,59
6834919,0.18131933206850000,1139.8642857142900,4,97,59
6835719,0.186728204305663,1139.8642857142900,4,97,56
6835719,0.186728204305663,1139.8642857142900,4,97,56
6836119,0.21366375253142500,1148.902857142860,3,97,56
6836119,0.21366375253142500,1148.902857142860,3,97,56
6837119,0.2035346120190150,1164.9714285714300,3,97,54
6837119,0.2035346120190150,1164.9714285714300,3,97,54
6840125,0.21411382824370100,1219.202857142860,0,97,0
6840125,0.21411382824370100,1219.202857142860,0,97,0
6841041,0.19932713184599100,1263.3914285714300,0,97,0
6841041,0.19932713184599100,1263.3914285714300,0,97,0
6841502,0.21363641908946800,1263.3914285714300,0,97,0
6841502,0.21363641908946800,1263.3914285714300,0,97,0
6842244,0.22717466699006700,1304.5671428571400,0,96,0
6842244,0.22717466699006700,1304.5671428571400,0,96,0
6842443,0.21739487829441300,1304.5671428571400,0,96,0
6842443,0.21739487829441300,1304.5671428571400,0,96,0
6842759,0.23575689695457600,1304.5671428571400,0,96,0
6842759,0.23575689695457600,1304.5671428571400,0,96,0
6844462,0.23986725301365100,1370.85,0,96,0
6844462,0.23986725301365100,1370.85,0,96,0
6844762,0.21915899003985600,1370.85,0,96,0
6844762,0.21915899003985600,1370.85,0,96,0
6845695,0.23750327667757,1414.0342857142900,0,95,0
6845695,0.23750327667757,1414.0342857142900,0,95,0
6846161,0.22694570117315100,1441.1500000000000,0,95,0
6846161,0.22694570117315100,1441.1500000000000,0,95,0
6846911,0.22242746253104500,1441.1500000000000,0,95,0
6846911,0.22242746253104500,1441.1500000000000,0,95,0
6847208,0.2275539543150090,1441.1500000000000,0,95,0
6847208,0.2275539543150090,1441.1500000000000,0,95,0
6847395,0.23681499894371500,1455.2100000000000,0,95,0
6847395,0.23681499894371500,1455.2100000000000,0,95,0
6848555,0.23378951142722500,1455.2100000000000,0,94,0
6848555,0.23378951142722500,1455.2100000000000,0,94,0
6849979,0.23447474912561200,1444.162857142860,0,93,0
6849979,0.23447474912561200,1444.162857142860,0,93,0
6851170,0.23545739130245700,1370.85,0,93,0
6851170,0.23545739130245700,1370.85,0,93,0
6851475,0.2252998072888400,1370.85,0,93,0
6851475,0.2252998072888400,1370.85,0,93,0
6852124,0.23107516198818500,1233.262857142860,0,92,0
6852124,0.23107516198818500,1233.262857142860,0,92,0
6853606,0.2742462458788720,1176.0185714285700,0,92,0
6853606,0.2742462458788720,1176.0185714285700,0,92,0
6853983,0.29887193611776300,1176.0185714285700,0,92,0
6853983,0.29887193611776300,1176.0185714285700,0,92,0
6854984,0.3136550079202610,1131.83,0,92,0
6854984,0.3136550079202610,1131.83,0,92,0
6855687,0.3227448821510600,1103.71,0,91,0
6855687,0.3227448821510600,1103.71,0,91,0
6855985,0.3258854994798480,1103.71,0,91,0
6855985,0.3258854994798480,1103.71,0,91,0
6856962,0.3213238868144270,981.1871428571430,0,91,0
6856962,0.3213238868144270,981.1871428571430,0,91,0
6857371,0.3459749255751810,901.8485714285710,0,91,0
6857371,0.3459749255751810,901.8485714285710,0,91,0
6858185,0.3604683239640190,901.8485714285710,0,91,0
6858185,0.3604683239640190,901.8485714285710,0,91,0
6858500,0.3599214545361420,897.8314285714290,0,91,0
6858500,0.3599214545361420,897.8314285714290,0,91,0
6858643,0.3621073526343080,897.8314285714290,0,91,0
6858643,0.3621073526343080,897.8314285714290,0,91,0
6859628,0.36316641014950500,895.8228571428570,0,91,0
6859628,0.36316641014950500,895.8228571428570,0,91,0
6862276,0.36542810992957000,930.972857142857,4,91,61
6862276,0.36542810992957000,930.972857142857,4,91,61
6862681,0.3628448268540810,982.1914285714290,4,91,62
6862681,0.3628448268540810,982.1914285714290,4,91,62
6863951,0.3524714575198230,1015.332857142860,2,91,64
6863951,0.3524714575198230,1015.332857142860,2,91,64
6864667,0.3557953252059090,1053.4957142857100,6,91,62
6864667,0.3557953252059090,1053.4957142857100,6,91,62
6866174,0.35573340786428200,1085.6328571428600,3,92,70
6866174,0.35573340786428200,1085.6328571428600,3,92,70
6867082,0.3469914255667370,1108.7314285714300,3,92,67
6867082,0.3469914255667370,1108.7314285714300,3,92,67
6868750,0.350630515981343,1111.7442857142900,3,92,70
6868750,0.350630515981343,1111.7442857142900,3,92,70
6869458,0.33965917720434500,1093.6671428571400,15,92,80
6869458,0.33965917720434500,1093.6671428571400,15,92,80
6870685,0.3420084172529240,1072.5771428571400,151,92,100
6870685,0.3420084172529240,1072.5771428571400,151,92,100
6871458,0.3485277668365780,1057.512857142860,181,91,98
6871458,0.3485277668365780,1057.512857142860,181,91,98
6872196,0.350493729346313,1043.452857142860,206,91,98
6872196,0.350493729346313,1043.452857142860,206,91,98
6872341,0.3566246665233820,1043.452857142860,174,91,98
6872341,0.3566246665233820,1043.452857142860,174,91,98
6873372,0.3571066624113100,1040.4400000000000,200,91,99
6873372,0.3571066624113100,1040.4400000000000,200,91,99
6873951,0.3566587954965600,1036.422857142860,163,92,95
6873951,0.3566587954965600,1036.422857142860,163,92,95
6874703,0.36767230847031800,1036.422857142860,190,92,100
6874703,0.36767230847031800,1036.422857142860,190,92,100
6875089,0.36662154828087900,1030.3971428571400,170,92,96
6875089,0.36662154828087900,1030.3971428571400,170,92,96
6875848,0.37146343287426700,1021.3585714285700,169,92,98
6875848,0.37146343287426700,1021.3585714285700,169,92,98
6876208,0.3670499793479280,1021.3585714285700,138,92,95
6876208,0.3670499793479280,1021.3585714285700,138,92,95
6877396,0.36695075027305900,1015.332857142860,121,92,95
6877396,0.36695075027305900,1015.332857142860,121,92,95
6878114,0.37215643129444400,1004.2857142857100,117,93,96
6878114,0.37215643129444400,1004.2857142857100,117,93,96
6879427,0.3705041771231100,1005.29,119,94,95
6879427,0.3705041771231100,1005.29,119,94,95
6880010,0.3653816431969360,1007.2985714285700,133,94,94
6880010,0.3653816431969360,1007.2985714285700,133,94,94
6880686,0.36609600559871100,1007.2985714285700,163,94,96
6880686,0.36609600559871100,1007.2985714285700,163,94,96
6881152,0.3639396407409860,1012.3200000000000,147,95,97
6881152,0.3639396407409860,1012.3200000000000,147,95,97
6881822,0.3644397105988040,1012.3200000000000,151,95,94
6881822,0.3644397105988040,1012.3200000000000,151,95,94
6882695,0.36490044855507900,1017.3414285714300,164,95,97
6882695,0.36490044855507900,1017.3414285714300,164,95,97
6883361,0.3656439751565740,1015.332857142860,153,96,96
6883361,0.3656439751565740,1015.332857142860,153,96,96
6883701,0.36728073939884800,1015.332857142860,137,96,95
6883701,0.36728073939884800,1015.332857142860,137,96,95
6884617,0.3680141729210850,1020.3542857142900,151,96,96
6884617,0.3680141729210850,1020.3542857142900,151,96,96
6884947,0.36801702692468400,1020.3542857142900,138,97,97
6884947,0.36801702692468400,1020.3542857142900,138,97,97
6886341,0.36801702692468400,1022.3628571428600,121,97,96
6886341,0.36801702692468400,1022.3628571428600,121,97,96
6887098,0.35908919356596900,1007.2985714285700,134,98,97
6887098,0.35908919356596900,1007.2985714285700,134,98,97
6887427,0.36364448807666400,1007.2985714285700,112,98,93
6887427,0.36364448807666400,1007.2985714285700,112,98,93
6888691,0.3618158021749940,1004.2857142857100,151,99,94
6888691,0.3618158021749940,1004.2857142857100,151,99,94
6889458,0.36137006424582600,1006.2942857142900,157,99,96
6889458,0.36137006424582600,1006.2942857142900,157,99,96
6890685,0.36002103713186600,998.26,146,100,94
6890685,0.36002103713186600,998.26,146,100,94
6891189,0.35899895291271400,998.26,171,100,94
6891189,0.35899895291271400,998.26,171,100,94
6891848,0.3650455188363430,993.2385714285710,179,100,93
6891848,0.3650455188363430,993.2385714285710,179,100,93
6892340,0.36481064643496800,993.2385714285710,195,100,92
6892340,0.36481064643496800,993.2385714285710,195,100,92
6893444,0.36481064643496800,980.1828571428570,205,101,91
6893444,0.36481064643496800,980.1828571428570,205,101,91
6893951,0.3613577057486230,980.1828571428570,207,101,94
6893951,0.3613577057486230,980.1828571428570,207,101,94
6894911,0.3614743026977870,974.1571428571430,180,101,92
6894911,0.3614743026977870,974.1571428571430,180,101,92
6895150,0.3607317809040390,974.1571428571430,176,101,92
6895150,0.3607317809040390,974.1571428571430,176,101,92
6895961,0.3607317809040390,971.1442857142860,157,102,91
6895961,0.3607317809040390,971.1442857142860,157,102,91
6896340,0.36570366175776000,967.1271428571430,147,102,91
6896340,0.36570366175776000,967.1271428571430,147,102,91
6897110,0.36570366175776000,967.1271428571430,163,102,91
6897110,0.36570366175776000,967.1271428571430,163,102,91
6897633,0.3692350440187490,967.1271428571430,148,102,93
6897633,0.3692350440187490,967.1271428571430,148,102,93
6898460,0.3692350440187490,967.1271428571430,106,102,92
6898460,0.3692350440187490,967.1271428571430,106,102,92
6900685,0.3676880887956220,968.1314285714290,94,103,91
6900685,0.3676880887956220,968.1314285714290,94,103,91
6900805,0.36934300720434200,968.1314285714290,96,103,90
6900805,0.36934300720434200,968.1314285714290,96,103,90
6902033,0.3705368964235570,969.1357142857140,113,104,93
6902033,0.3705368964235570,969.1357142857140,113,104,93
6902340,0.3626434599436760,969.1357142857140,86,104,91
6902340,0.3626434599436760,969.1357142857140,86,104,91
6903285,0.3631923372446270,974.1571428571430,101,104,93
6903285,0.3631923372446270,974.1571428571430,101,104,93
6903596,0.36863623155218200,972.1485714285710,103,104,90
6903596,0.36863623155218200,972.1485714285710,103,104,90
6904256,0.37306999529594200,972.1485714285710,105,104,93
6904256,0.37306999529594200,972.1485714285710,105,104,93
6905114,0.37306999529594200,973.1528571428570,113,104,93
6905114,0.37306999529594200,973.1528571428570,113,104,93
6905846,0.38822614464671500,976.1657142857140,103,104,91
6905846,0.38822614464671500,976.1657142857140,103,104,91
6906214,0.3863147112143770,976.1657142857140,133,105,92
6906214,0.3863147112143770,976.1657142857140,133,105,92
6907038,0.3863147112143770,976.1657142857140,135,105,93
6907038,0.3863147112143770,976.1657142857140,135,105,93
6907414,0.3838610551982060,976.1657142857140,137,105,91
6907414,0.3838610551982060,976.1657142857140,137,105,91
6908443,0.3838610551982060,981.1871428571430,125,105,94
6908443,0.3838610551982060,981.1871428571430,125,105,94
6908764,0.38674882518635500,982.1914285714290,134,105,93
6908764,0.38674882518635500,982.1914285714290,134,105,93
6909582,0.3760945046260870,982.1914285714290,149,105,92
6909582,0.3760945046260870,982.1914285714290,149,105,92
6910153,0.37431271503268200,978.1742857142860,177,105,93
6910153,0.37431271503268200,978.1742857142860,177,105,93
6911043,0.37431271503268200,978.1742857142860,140,105,91
6911043,0.37431271503268200,978.1742857142860,140,105,91
6911844,0.3832568060010790,978.1742857142860,148,106,92
6911844,0.3832568060010790,978.1742857142860,148,106,92
6913168,0.31877108711837000,976.1657142857140,146,106,92
6913168,0.31877108711837000,976.1657142857140,146,106,92
6913654,0.3092539479135790,975.1614285714290,161,106,90
6913654,0.3092539479135790,975.1614285714290,161,106,90
6914637,0.30802110178318300,966.1228571428570,164,106,92
6914637,0.30802110178318300,966.1228571428570,164,106,92
6915850,0.31189167056332800,955.0757142857140,154,107,90
6915850,0.31189167056332800,955.0757142857140,154,107,90
6917257,0.277860402091266,945.0328571428570,170,107,88
6917257,0.277860402091266,945.0328571428570,170,107,88
6918373,0.25733156322185300,943.0242857142860,167,108,91
6918373,0.25733156322185300,943.0242857142860,167,108,91
6918639,0.25093835980537800,943.0242857142860,155,108,89
6918639,0.25093835980537800,943.0242857142860,155,108,89
6919672,0.24479463581986800,936.9985714285710,171,108,88
6919672,0.24479463581986800,936.9985714285710,171,108,88
6920162,0.24546808573320000,934.9900000000000,156,108,87
6920162,0.24546808573320000,934.9900000000000,156,108,87
6920850,0.24546808573320000,933.9857142857140,169,108,88
6920850,0.24546808573320000,933.9857142857140,169,108,88
6921337,0.24832716617085800,933.9857142857140,165,109,88
6921337,0.24832716617085800,933.9857142857140,165,109,88
6923055,0.24739175697596100,939.0071428571430,164,109,89
6923055,0.24739175697596100,939.0071428571430,164,109,89
6924377,0.24558681641067500,943.0242857142860,174,109,89
6924377,0.24558681641067500,943.0242857142860,174,109,89
6924778,0.23531972559221500,943.0242857142860,176,109,88
6924778,0.23531972559221500,943.0242857142860,176,109,88
6925487,0.2461283102076090,953.0671428571430,114,109,89
6925487,0.2461283102076090,953.0671428571430,114,109,89
6926077,0.24158561707280100,953.0671428571430,92,110,91
6926077,0.24158561707280100,953.0671428571430,92,110,91
6926858,0.24158561707280100,954.0714285714290,83,110,90
6926858,0.24158561707280100,954.0714285714290,83,110,90
6927655,0.2400215174710250,951.0585714285710,97,110,99
6927655,0.2400215174710250,951.0585714285710,97,110,99
6928340,0.2503546146089860,959.092857142857,26,110,64
6928340,0.2503546146089860,959.092857142857,26,110,64
6929602,0.24691474679249400,961.1014285714290,4,110,59
6929602,0.24691474679249400,961.1014285714290,4,110,59
6930850,0.24151664695618200,944.0285714285710,0,109,49
6930850,0.24151664695618200,944.0285714285710,0,109,49
6932340,0.22986478813558100,941.0157142857140,30,109,29
6932340,0.22986478813558100,941.0157142857140,30,109,29
6935257,0.22015118072176800,833.5571428571430,30,109,29
6935257,0.22015118072176800,833.5571428571430,30,109,29
6935794,0.2117730165394510,833.5571428571430,30,109,29
6935794,0.2117730165394510,833.5571428571430,30,109,29
6936172,0.2024910267601040,833.5571428571430,0,109,0
6936172,0.2024910267601040,833.5571428571430,0,109,0
6936810,0.2024195304477770,732.1242857142860,88,108,70
6936810,0.2024195304477770,732.1242857142860,88,108,70
6938340,0.2229648441468390,707.0171428571430,117,108,67
6938340,0.2229648441468390,707.0171428571430,117,108,67
6938792,0.22421969041215400,707.0171428571430,110,108,66
6938792,0.22421969041215400,707.0171428571430,110,108,66
6939796,0.22651467558427900,698.9828571428570,116,108,65
6939796,0.22651467558427900,698.9828571428570,116,108,65
6940849,0.23307570309463900,693.9614285714290,132,108,67
